# x,top,bottom,cryosphere,recharge
7.984999999999999876e-01,5.839482772118115284e-01,6.766456918494827841e-04,4.390983883252737585e-01,nan
7.994999999999999885e-01,5.839170407994790368e-01,7.229167397713872571e-04,4.393705625187694364e-01,nan
8.004999999999999893e-01,5.838858043871465453e-01,7.691877876932917300e-04,4.396427367122651697e-01,nan
8.014999999999999902e-01,5.838545679748140538e-01,8.154588356151960945e-04,4.399149109057609031e-01,nan
8.024999999999999911e-01,5.838370102012476748e-01,8.617298835371005675e-04,4.401870850992565809e-01,nan
8.034999999999999920e-01,5.840761239898418777e-01,9.080009314590050404e-04,4.404592592927523143e-01,nan
8.044999999999999929e-01,5.843152377784359697e-01,1.198696072028003099e-03,4.407314334862479921e-01,nan
8.054999999999999938e-01,5.845543515670301726e-01,1.707742538181011415e-03,4.410036076797437254e-01,nan
8.064999999999999947e-01,5.847934653556243756e-01,2.216789004334019948e-03,4.412757818732394588e-01,nan
8.074999999999999956e-01,5.850325791442184675e-01,2.725835470487028046e-03,4.415479560667351366e-01,nan
8.084999999999999964e-01,5.852716929328126705e-01,3.234881936640036579e-03,4.418201302602308700e-01,nan
8.094999999999999973e-01,5.855108067214068734e-01,3.743928402793044678e-03,4.420923044537265478e-01,nan
8.104999999999999982e-01,5.857499205100009654e-01,4.252974868946052776e-03,4.423644786472222812e-01,nan
8.114999999999999991e-01,5.859890342985951683e-01,4.762021335099061309e-03,4.426366528407180145e-01,nan
8.125000000000000000e-01,5.862281480871893713e-01,5.271067801252069841e-03,4.429088270342136924e-01,nan
8.135000000000000009e-01,5.864672618757834632e-01,5.780114267405077506e-03,4.431810012277094257e-01,nan
8.145000000000000018e-01,5.867063756643776662e-01,6.289160733558086039e-03,4.434531754212051591e-01,nan
8.155000000000000027e-01,5.869454894529718691e-01,6.798207199711094571e-03,4.437253496147008369e-01,nan
8.165000000000000036e-01,5.871846032415659611e-01,7.307253665864103104e-03,4.439975238081965703e-01,nan
8.175000000000000044e-01,5.874237170301601640e-01,7.816300132017110769e-03,4.442696980016922481e-01,nan
8.185000000000000053e-01,5.876628308187543670e-01,8.325346598170120169e-03,4.445418721951879815e-01,nan
8.195000000000000062e-01,5.880754454817712640e-01,8.834393064323127834e-03,4.448140463886837148e-01,nan
8.205000000000000071e-01,5.886668989655937656e-01,9.343439530476135499e-03,4.450969485941642101e-01,nan
8.215000000000000080e-01,5.892583524494162672e-01,9.852485996629144899e-03,4.458300668447528481e-01,nan
8.225000000000000089e-01,5.898498059332386578e-01,1.036153246278215256e-02,4.465631850953415416e-01,nan
8.235000000000000098e-01,5.904412594170611595e-01,1.087057892893516023e-02,4.472963033459301796e-01,nan
8.245000000000000107e-01,5.910327129008836611e-01,1.137962539508816963e-02,4.480294215965188731e-01,nan
8.255000000000000115e-01,5.916241663847060517e-01,1.188867186124117729e-02,4.487625398471075111e-01,nan
8.265000000000000124e-01,5.922156198685285533e-01,1.239771832739418669e-02,4.494956580976961491e-01,nan
8.275000000000000133e-01,5.928070733523509439e-01,1.290676479354719436e-02,4.502287763482848426e-01,nan
8.285000000000000142e-01,5.933985268361734455e-01,1.341581125970020202e-02,4.509618945988734806e-01,nan
8.295000000000000151e-01,5.939899803199959472e-01,1.392485772585321142e-02,4.516950128494621741e-01,nan
8.305000000000000160e-01,5.945814338038183378e-01,1.443390419200621909e-02,4.524281311000508121e-01,nan
8.315000000000000169e-01,5.951728872876408394e-01,1.494295065815922675e-02,4.531612493506395056e-01,nan
8.325000000000000178e-01,5.957643407714633410e-01,1.545199712431223615e-02,4.538943676012281436e-01,nan
8.335000000000000187e-01,5.963557942552857316e-01,1.596104359046524382e-02,4.546274858518168371e-01,nan
8.345000000000000195e-01,5.969472477391082332e-01,1.647009005661825148e-02,4.553606041024054751e-01,nan
8.355000000000000204e-01,5.975387012229307349e-01,1.697913652277125915e-02,4.560937223529941686e-01,nan
8.365000000000000213e-01,5.985522825553994952e-01,1.792250231269097716e-02,4.568268406035828066e-01,nan
8.375000000000000222e-01,6.004732851330597532e-01,1.940856379394212752e-02,4.578088319003270623e-01,nan
8.385000000000000231e-01,6.023942877107200111e-01,2.089462527519328136e-02,4.594221688895290256e-01,nan
8.395000000000000240e-01,6.043152902883802691e-01,2.238068675644443173e-02,4.610355058787310445e-01,nan
8.405000000000000249e-01,6.062362928660405270e-01,2.386674823769558557e-02,4.626488428679330078e-01,nan
8.415000000000000258e-01,6.081572954437007850e-01,2.535280971894673593e-02,4.642621798571350267e-01,nan
8.425000000000000266e-01,6.100782980213611539e-01,2.683887120019788630e-02,4.658755168463369900e-01,nan
8.435000000000000275e-01,6.119993005990214119e-01,2.832493268144904014e-02,4.674888538355390089e-01,nan
8.445000000000000284e-01,6.139203031766816698e-01,2.981099416270019051e-02,4.691021908247409722e-01,nan
8.455000000000000293e-01,6.158413057543419278e-01,3.129705564395134088e-02,4.707155278139429910e-01,nan
8.465000000000000302e-01,6.177623083320021857e-01,3.278311712520249471e-02,4.723288648031450099e-01,nan
8.475000000000000311e-01,6.196833109096624437e-01,3.426917860645364855e-02,4.739422017923469732e-01,nan
8.485000000000000320e-01,6.216043134873227016e-01,3.575524008770480239e-02,4.755555387815489921e-01,nan
8.495000000000000329e-01,6.235253160649830706e-01,3.724130156895594929e-02,4.771688757707509554e-01,nan
8.505000000000000338e-01,6.254463186426433285e-01,3.872736305020710312e-02,4.786999665343030230e-01,nan
8.515000000000000346e-01,6.272816601193149655e-01,4.021342453145825696e-02,4.799716018514791904e-01,nan
8.525000000000000355e-01,6.287457961818381236e-01,4.169948601270940386e-02,4.812432371686553578e-01,nan
8.535000000000000364e-01,6.302099322443613927e-01,4.318554749396055770e-02,4.825148724858315252e-01,nan
8.545000000000000373e-01,6.316740683068846618e-01,4.467160897521171153e-02,4.837865078030076371e-01,nan
8.555000000000000382e-01,6.331382043694078199e-01,4.615767045646286537e-02,4.850581431201838045e-01,nan
8.565000000000000391e-01,6.346023404319310890e-01,4.788565314825912050e-02,4.863297784373599719e-01,nan
8.575000000000000400e-01,6.360664764944543581e-01,4.974929705051611695e-02,4.876014137545361393e-01,nan
8.585000000000000409e-01,6.375306125569775162e-01,5.161294095277311339e-02,4.888730490717123067e-01,nan
8.595000000000000417e-01,6.389947486195007853e-01,5.347658485503010983e-02,4.901446843888884741e-01,nan
8.605000000000000426e-01,6.404588846820240544e-01,5.534022875728710628e-02,4.914163197060645860e-01,nan
8.615000000000000435e-01,6.419230207445472125e-01,5.720387265954410272e-02,4.926879550232407534e-01,nan
8.625000000000000444e-01,6.433871568070704816e-01,5.906751656180110610e-02,4.939595903404169208e-01,nan
8.635000000000000453e-01,6.448512928695936397e-01,6.093116046405810254e-02,4.952312256575930882e-01,nan
8.645000000000000462e-01,6.463154289321169088e-01,6.279480436631509899e-02,4.965028609747692556e-01,nan
8.655000000000000471e-01,6.477795649946401779e-01,6.465844826857210237e-02,4.979979099297121015e-01,nan
8.665000000000000480e-01,6.492437010571633360e-01,6.652209217082909187e-02,4.998065972607504404e-01,nan
8.675000000000000488e-01,6.507078371196866051e-01,6.838573607308609525e-02,5.016152845917887237e-01,nan
8.685000000000000497e-01,6.521719731822098742e-01,7.024937997534308476e-02,5.034239719228270626e-01,nan
8.695000000000000506e-01,6.541293160008119223e-01,7.211302387760008814e-02,5.052326592538654015e-01,nan
8.705000000000000515e-01,6.561649606376757093e-01,7.397666777985707764e-02,5.070413465849037404e-01,nan
8.715000000000000524e-01,6.582006052745394964e-01,7.584031168211408103e-02,5.088500339159419683e-01,nan
8.725000000000000533e-01,6.602362499114032834e-01,7.752432870648733043e-02,5.106587212469803072e-01,nan
8.735000000000000542e-01,6.622718945482671815e-01,7.864050833109342831e-02,5.124674085780186461e-01,nan
8.745000000000000551e-01,6.643075391851309686e-01,7.975668795569954006e-02,5.142760959090569850e-01,nan
8.755000000000000560e-01,6.663431838219947556e-01,8.087286758030565181e-02,5.160847832400953239e-01,nan
8.765000000000000568e-01,6.683788284588585427e-01,8.198904720491174969e-02,5.178934705711335518e-01,nan
8.775000000000000577e-01,6.707667672746324694e-01,8.310522682951786144e-02,5.197021579021718907e-01,nan
8.785000000000000586e-01,6.740715928886338304e-01,8.491273990785434822e-02,5.235328782086401400e-01,nan
8.795000000000000595e-01,6.773764185026351914e-01,8.825588814035879859e-02,5.275127805255740432e-01,nan
8.805000000000000604e-01,6.806812441166365524e-01,9.159903637286326283e-02,5.314926828425079464e-01,nan
8.815000000000000613e-01,6.839860697306379134e-01,9.494218460536771320e-02,5.354725851594418495e-01,nan
8.825000000000000622e-01,6.872908953446391633e-01,9.828533283787217745e-02,5.394524874763756417e-01,nan
8.835000000000000631e-01,6.905957209586405243e-01,1.016284810703766278e-01,5.434323897933095449e-01,nan
8.845000000000000639e-01,6.922699947435017043e-01,1.049716293028810921e-01,5.455258257269987032e-01,nan
8.855000000000000648e-01,6.938476140641890444e-01,1.083147775353855424e-01,5.472911341403733365e-01,nan
8.865000000000000657e-01,6.954252333848764955e-01,1.116579257678899928e-01,5.490564425537478588e-01,nan
8.875000000000000666e-01,6.970028527055638357e-01,1.150010740003944570e-01,5.508217509671224921e-01,nan
8.885000000000000675e-01,6.985804720262511758e-01,1.183442222328989074e-01,5.525870593804971254e-01,nan
8.895000000000000684e-01,7.001580913469386269e-01,1.216873704654033717e-01,5.543523677938716476e-01,nan
8.905000000000000693e-01,7.017357106676259670e-01,1.236771667460579843e-01,5.561176762072462809e-01,nan
8.915000000000000702e-01,7.033133299883133072e-01,1.250425080753566620e-01,5.578829846206209142e-01,nan
8.925000000000000711e-01,7.048909493090006473e-01,1.264078494046553536e-01,5.596482930339954365e-01,nan
8.935000000000000719e-01,7.064685686296880984e-01,1.277731907339540451e-01,5.614136014473700698e-01,nan
8.945000000000000728e-01,7.080461879503754385e-01,1.291385320632527367e-01,5.631789098607447031e-01,nan
8.955000000000000737e-01,7.096238072710627787e-01,1.305038733925514283e-01,5.649442182741192253e-01,nan
8.964999999999999636e-01,7.112014265917500078e-01,1.318692147218499811e-01,5.667095266874936366e-01,nan
8.974999999999999645e-01,7.127790459124373479e-01,1.332345560511486726e-01,5.684748351008682699e-01,nan
8.984999999999999654e-01,7.143566652331247990e-01,1.345998973804473642e-01,5.701070412439654955e-01,nan
8.994999999999999662e-01,7.159342845538121392e-01,1.359652387097460557e-01,5.713229895198276287e-01,nan
9.004999999999999671e-01,7.175119038744994793e-01,1.373305800390447473e-01,5.725389377956896508e-01,nan
9.014999999999999680e-01,7.190895231951868194e-01,1.386959213683434389e-01,5.737548860715517840e-01,nan
9.024999999999999689e-01,7.206671425158742705e-01,1.400612626976421304e-01,5.749708343474138061e-01,nan
9.034999999999999698e-01,7.222447618365616107e-01,1.414266040269408220e-01,5.761867826232759393e-01,nan
9.044999999999999707e-01,7.236703660318649645e-01,1.427919453562395136e-01,5.774027308991379615e-01,nan
9.054999999999999716e-01,7.250719594082335462e-01,1.441572866855382051e-01,5.786186791749999836e-01,nan
9.064999999999999725e-01,7.264735527846021279e-01,1.455226280148368967e-01,5.798346274508621168e-01,nan
9.074999999999999734e-01,7.278751461609707096e-01,1.468879693441355883e-01,5.810505757267241389e-01,nan
9.084999999999999742e-01,7.292767395373391803e-01,1.482533106734342798e-01,5.822665240025862721e-01,nan
9.094999999999999751e-01,7.306783329137077621e-01,1.496289596375963149e-01,5.834824722784482942e-01,nan
9.104999999999999760e-01,7.320799262900763438e-01,1.512266432909267766e-01,5.846984205543104274e-01,nan
9.114999999999999769e-01,7.334815196664449255e-01,1.528243269442572383e-01,5.859143688301724495e-01,nan
9.124999999999999778e-01,7.348831130428135072e-01,1.544220105975877000e-01,5.871303171060345827e-01,nan
9.134999999999999787e-01,7.362847064191819779e-01,1.560196942509181617e-01,5.884736751437028568e-01,nan
9.144999999999999796e-01,7.376862997955505596e-01,1.576173779042486234e-01,5.899041880447224440e-01,nan
9.154999999999999805e-01,7.390878931719191414e-01,1.592150615575790851e-01,5.913347009457419201e-01,nan
9.164999999999999813e-01,7.404894865482877231e-01,1.608127452109095468e-01,5.927652138467615073e-01,nan
9.174999999999999822e-01,7.418910799246563048e-01,1.624104288642400085e-01,5.941957267477810944e-01,nan
9.184999999999999831e-01,7.432956040946621101e-01,1.640081125175704702e-01,5.956262396488005706e-01,nan
9.194999999999999840e-01,7.447021989192443847e-01,1.656057961709009319e-01,5.970567525498201578e-01,nan
9.204999999999999849e-01,7.461087937438266593e-01,1.672034798242314213e-01,5.984872654508396339e-01,nan
9.214999999999999858e-01,7.475153885684089339e-01,1.688011634775618830e-01,5.999177783518592211e-01,nan
9.224999999999999867e-01,7.489219833929910974e-01,1.703988471308923447e-01,6.013482912528788082e-01,nan
9.234999999999999876e-01,7.503285782175733720e-01,1.719965307842228064e-01,6.027788041538982844e-01,nan
9.244999999999999885e-01,7.517351730421556466e-01,1.735942144375532681e-01,6.042093170549178716e-01,nan
9.254999999999999893e-01,7.531417678667379212e-01,1.751918980908837298e-01,6.056398299559373477e-01,nan
9.264999999999999902e-01,7.545483626913201958e-01,1.767682181345463233e-01,6.070703428569569349e-01,nan
9.274999999999999911e-01,7.559549575159023593e-01,1.778517973559706755e-01,6.085008557579765220e-01,nan
9.284999999999999920e-01,7.573615523404846339e-01,1.789353765773950278e-01,6.099313686589959982e-01,nan
9.294999999999999929e-01,7.587681471650669085e-01,1.800189557988193800e-01,6.113618815600155854e-01,nan
9.304999999999999938e-01,7.601747419896491831e-01,1.811025350202437323e-01,6.127904280425711114e-01,nan
9.314999999999999947e-01,7.615813368142314577e-01,1.821861142416680845e-01,6.142109886272895114e-01,nan
9.324999999999999956e-01,7.629879316388136212e-01,1.832696934630924368e-01,6.156315492120079114e-01,nan
9.334999999999999964e-01,7.643869969120462571e-01,1.843532726845167891e-01,6.170521097967264224e-01,nan
9.344999999999999973e-01,7.657591002919799106e-01,1.854368519059411413e-01,6.184726703814448223e-01,nan
9.354999999999999982e-01,7.671312036719136751e-01,1.865204311273654936e-01,6.198932309661632223e-01,nan
9.364999999999999991e-01,7.685033070518473286e-01,1.876040103487898458e-01,6.213137915508817333e-01,nan
9.375000000000000000e-01,7.698754104317809821e-01,1.886875895702141981e-01,6.227343521356001332e-01,nan
9.385000000000000009e-01,7.712475138117147466e-01,1.897711687916385503e-01,6.241549127203185332e-01,nan
9.395000000000000018e-01,7.726196171916484001e-01,1.908547480130629026e-01,6.255754733050370442e-01,nan
9.405000000000000027e-01,7.739917205715821646e-01,1.919383272344872549e-01,6.269960338897554442e-01,nan
9.415000000000000036e-01,7.753638239515158181e-01,1.930219064559116071e-01,6.284165944744739551e-01,nan
9.425000000000000044e-01,7.767359273314494716e-01,1.941054856773359594e-01,6.298371550591923551e-01,nan
9.435000000000000053e-01,7.781080307113832362e-01,1.951709944883222581e-01,6.312577156439107551e-01,nan
9.445000000000000062e-01,7.794801340913168897e-01,1.959495157983741909e-01,6.323813567634162247e-01,nan
9.455000000000000071e-01,7.808522374712505432e-01,1.967280371084261514e-01,6.332590831216308169e-01,nan
9.465000000000000080e-01,7.822243408511843077e-01,1.975065584184781120e-01,6.341368094798454091e-01,nan
9.475000000000000089e-01,7.835964442311179612e-01,1.982850797285300448e-01,6.350145358380600014e-01,nan
9.485000000000000098e-01,7.847469809167890720e-01,1.990636010385820054e-01,6.358922621962745936e-01,nan
9.495000000000000107e-01,7.856163622597058804e-01,1.998421223486339382e-01,6.367699885544892968e-01,nan
9.505000000000000115e-01,7.864857436026227999e-01,2.006206436586858988e-01,6.376477149127038890e-01,nan
9.515000000000000124e-01,7.873551249455396084e-01,2.013991649687378593e-01,6.385254412709184813e-01,nan
9.525000000000000133e-01,7.882245062884565279e-01,2.021776862787897922e-01,6.394031676291330735e-01,nan
9.535000000000000142e-01,7.890938876313733363e-01,2.029562075888417527e-01,6.402808939873476657e-01,nan
9.545000000000000151e-01,7.899632689742902558e-01,2.037347288988936855e-01,6.411586203455623689e-01,nan
9.555000000000000160e-01,7.908326503172070643e-01,2.045132502089456461e-01,6.420363467037769611e-01,nan
9.565000000000000169e-01,7.917020316601238727e-01,2.052917715189976067e-01,6.429140730619915534e-01,nan
9.575000000000000178e-01,7.925714130030407922e-01,2.058846933407516566e-01,6.437917994202061456e-01,nan
9.585000000000000187e-01,7.934407943459576007e-01,2.064482797761368060e-01,6.444007774461182336e-01,nan
9.595000000000000195e-01,7.943101756888745202e-01,2.070118662115219832e-01,6.446967747925910208e-01,nan
9.605000000000000204e-01,7.951795570317913286e-01,2.075754526469071326e-01,6.449927721390638080e-01,nan
9.615000000000000213e-01,7.960489383747081371e-01,2.081390390822923098e-01,6.452887694855365952e-01,nan
9.625000000000000222e-01,7.969183197176250566e-01,2.087026255176774592e-01,6.455847668320093824e-01,nan
9.635000000000000231e-01,7.975155801787245924e-01,2.092662119530626363e-01,6.458807641784821696e-01,nan
9.645000000000000240e-01,7.979707864645771975e-01,2.098297983884477858e-01,6.461767615249549568e-01,nan
9.655000000000000249e-01,7.984259927504296916e-01,2.103933848238329629e-01,6.464727588714277440e-01,nan
9.665000000000000258e-01,7.988811990362822968e-01,2.109569712592181123e-01,6.467687562179005312e-01,nan
9.675000000000000266e-01,7.993364053221349019e-01,2.115205576946032895e-01,6.470647535643733184e-01,nan
9.685000000000000275e-01,7.997916116079875071e-01,2.120841441299884389e-01,6.473607509108461056e-01,nan
9.695000000000000284e-01,8.002468178938401122e-01,2.126476280522903994e-01,6.476567482573188927e-01,nan
9.705000000000000293e-01,8.007020241796927174e-01,2.131538163447868339e-01,6.479527456037916799e-01,nan
9.715000000000000302e-01,8.011572304655452115e-01,2.136600046372832407e-01,6.482487429502644671e-01,nan
9.725000000000000311e-01,8.016124367513978166e-01,2.141661929297796751e-01,6.485672566924890470e-01,nan
9.735000000000000320e-01,8.020676430372504218e-01,2.146723812222760819e-01,6.489120970757668028e-01,nan
9.745000000000000329e-01,8.025228493231030269e-01,2.151785695147725164e-01,6.492569374590444475e-01,nan
9.755000000000000338e-01,8.029780556089556320e-01,2.156847578072689231e-01,6.496017778423222033e-01,nan
9.765000000000000346e-01,8.034332618948082372e-01,2.161909460997653576e-01,6.499466182255998481e-01,nan
9.775000000000000355e-01,8.032302917137412734e-01,2.166971343922617643e-01,6.502914586088776039e-01,nan
9.785000000000000364e-01,8.032118923834977720e-01,2.172033226847581988e-01,6.506362989921552487e-01,nan
9.795000000000000373e-01,8.031934930532543815e-01,2.177095109772546055e-01,6.509811393754330044e-01,nan
9.805000000000000382e-01,8.031750937230108800e-01,2.182156992697510400e-01,6.513259797587106492e-01,nan
9.815000000000000391e-01,8.031566943927674895e-01,2.187218875622474468e-01,6.516708201419884050e-01,nan
9.825000000000000400e-01,8.031382950625239880e-01,2.192280758547438813e-01,6.520156605252660498e-01,nan
9.835000000000000409e-01,8.031198957322805976e-01,2.197342641472402880e-01,6.523605009085436945e-01,nan
9.845000000000000417e-01,8.031014964020372071e-01,2.200642480340165019e-01,6.527053412918214503e-01,nan
9.855000000000000426e-01,8.030830970717937056e-01,2.200884767922673124e-01,6.530501816750990951e-01,nan
9.865000000000000435e-01,8.030646977415503152e-01,2.201127055505181507e-01,6.533950220583768509e-01,nan
9.875000000000000444e-01,8.030462984113068137e-01,2.201369343087689612e-01,6.534926765955839656e-01,nan
9.885000000000000453e-01,8.030278990810634232e-01,2.201611630670197994e-01,6.535811381573897183e-01,nan
9.895000000000000462e-01,8.029345380138473987e-01,2.201853918252706099e-01,6.536695997191953600e-01,nan
9.905000000000000471e-01,8.027902520109376772e-01,2.202096205835214482e-01,6.537580612810010017e-01,nan
9.915000000000000480e-01,8.026459660080278447e-01,2.202338493417722587e-01,6.538465228428066434e-01,nan
9.925000000000000488e-01,8.025016800051181232e-01,2.202580781000230969e-01,6.539349844046123961e-01,nan
9.935000000000000497e-01,8.023573940022084017e-01,2.202823068582739074e-01,6.540234459664180378e-01,nan
9.945000000000000506e-01,8.022131079992985692e-01,2.203065356165247457e-01,6.541119075282236794e-01,nan
9.955000000000000515e-01,8.020688219963888477e-01,2.203307643747755562e-01,6.542003690900293211e-01,nan
9.965000000000000524e-01,8.019245359934791262e-01,2.203353399999999906e-01,6.542888306518350738e-01,nan
9.975000000000000533e-01,8.017802499905694047e-01,2.203353399999999906e-01,6.543772922136407155e-01,nan
9.985000000000000542e-01,8.017556839999999685e-01,2.203353399999999906e-01,6.544421999999999739e-01,nan
9.995000000000000551e-01,8.017556839999999685e-01,2.203353399999999906e-01,6.544421999999999739e-01,nan
